ID	LAMBX	LAMBY	ALT	beta_pm10
3876	198719	216400	22.1	0.535
3877	195693	216605	19.9	0.4494
3878	208005	218834	42.1	0.2994
3879	204978	219041	30.3	0.3929
3880	201951	219246	23.6	0.5612
3881	198925	219452	21.6	0.5899
3882	206749	200527	39.9	0.5272
3883	203723	200734	27.7	0.5425
3884	200699	200939	22.9	0.6097
3885	197676	201145	24.0	0.605
3886	194651	201350	19.9	0.7491
3887	206956	203578	32.6	0.5773
3888	203932	203783	29.1	0.5821
3889	200908	203990	26.6	0.5415
3890	197884	204195	23.7	0.4718
3891	194858	204400	19.7	0.5766
3892	207163	206628	33.9	0.6407
3893	204138	206835	30.0	0.6065
3894	201114	207040	25.8	0.5577
3895	198091	207245	22.4	0.5673
3896	195066	207451	22.5	0.6564
3897	207375	209678	34.9	0.4918
3898	204349	209884	29.4	0.6283
3899	201325	210090	27.3	0.556
3900	198303	210296	27.4	0.4453
3901	195279	210500	20.4	0.5526
3902	222718	211696	43.9	0.7227
3903	219693	211903	49.5	0.5147
3904	216664	212110	50.4	0.6395
3905	213638	212317	47.9	0.6669
3906	210613	212522	40.4	0.4784
3907	222927	214748	39.3	0.5365
3908	219901	214955	42.7	0.5353
3909	216874	215162	45.3	0.5911
3910	213846	215369	46.9	0.4047
3911	210822	215576	44.9	0.388
3912	223135	217801	34.9	0.3145
3913	220107	218008	37.2	0.4946
3914	217083	218214	37.6	0.5498
3915	214056	218422	44.6	0.2076
3916	211028	218628	42.3	0.3497
3917	215825	199907	63.8	0.1488
3918	212799	200115	51.9	0.6355
3919	209775	200321	46.6	0.4191
3920	222084	202544	62.0	0.6143
3921	219058	202752	63.9	0.3886
3922	216033	202958	56.2	0.2139
3923	213007	203165	48.0	0.3799
3924	209980	203372	39.8	0.5251
3925	222293	205593	59.5	0.5243
3926	219268	205802	62.0	0.246
3927	216241	206009	55.3	0.1266
3928	213215	206215	43.4	0.5369
3929	210188	206422	38.0	0.4717
3930	222507	208645	53.2	0.4849
3931	219482	208851	58.7	0.1449
3932	216453	209059	55.7	0.5223
3933	213427	209265	46.2	0.5162
3934	210401	209472	40.3	0.6835
3935	237845	210656	34.7	0.4807
3936	234820	210864	36.0	0.5596
3937	231796	211072	42.8	0.3796
3938	228770	211281	44.5	0.3996
3939	225743	211488	43.4	0.5995
3940	238056	213708	35.7	0.5228
3941	235031	213916	35.5	0.4777
3942	232008	214125	36.5	0.606
3943	228982	214332	38.2	0.5926
3944	225954	214541	38.1	0.5955
3945	238264	216761	35.2	0.1708
3946	235240	216969	32.5	0.6576
3947	232214	217177	32.6	0.641
3948	229188	217385	35.2	0.4562
3949	226163	217592	33.9	0.5258
3950	238476	219814	35.0	0.3551
3951	237207	201506	58.6	0.4629
3952	234183	201712	64.2	0.542
3953	231159	201922	63.7	0.4648
3954	228134	202129	63.5	0.5923
3955	225110	202337	62.9	0.6322
3956	237417	204555	40.0	0.7068
3957	234393	204763	48.2	0.6083
3958	231369	204972	56.2	0.4348
3959	228343	205179	56.8	0.5753
3960	225318	205387	58.0	0.568
3961	237631	207605	36.5	0.5589
3962	234607	207814	40.3	0.5952
3963	231581	208021	46.1	0.5939
3964	228555	208229	50.1	0.4663
3965	225530	208437	49.7	0.5669
3966	252973	209611	27.8	0.6859
3967	249947	209820	29.0	0.5987
3968	246923	210029	30.0	0.5732
3969	243897	210238	31.8	0.5872
3970	240871	210447	32.5	0.4838
3971	253184	212662	28.0	0.5988
3972	250159	212872	29.1	0.5738
3973	247135	213081	30.2	0.485
3974	244107	213292	32.0	0.52
3975	241081	213499	34.2	0.4675
3976	253396	215715	28.8	0.5988
3977	250371	215925	30.9	0.441
3978	247346	216134	30.7	0.4221
3979	244318	216342	33.5	0.6685
3980	241290	216553	34.2	0.6458
3981	253610	218767	30.4	0.5988
3982	250583	218977	30.7	0.4507
3983	247557	219187	31.9	0.5004
3984	244531	219395	31.9	0.7359
3985	241504	219604	31.9	0.451
3986	252331	200460	24.0	0.4025
3987	249306	200669	29.6	0.5857
3988	246282	200878	33.0	0.4556
3989	243256	201088	35.1	0.5667
3990	240231	201296	45.5	0.5373
3991	252541	203509	22.1	0.3682
3992	249517	203720	29.6	0.5364
3993	246492	203929	30.2	0.5592
3994	243466	204138	31.9	0.5428
3995	240442	204346	34.5	0.5378
3996	252757	206560	24.6	0.496
3997	249732	206769	29.9	0.549
3998	246707	206978	30.4	0.5622
3999	243681	207188	32.0	0.4314
4000	240655	207397	33.4	0.4683
4001	40947	220666	0.0	0
4002	37919	220861	0.0	0
4003	34894	221053	0.0	0
4004	31870	221244	0.0	0
4005	28841	221441	0.0	0
4006	43976	220474	0.0	0
4007	71408	221773	2.1	0.4516
4008	68388	221969	1.6	0.5381
4009	65360	222164	1.4	0.5845
4010	62336	222360	1.0	0.5077
4011	59311	222554	0.8	0.1155
4012	71607	224827	2.4	0.6057
4013	68588	225021	3.3	0.6682
4014	65564	225217	0.9	0.178
4015	62534	225413	0.0	0
4016	59507	225606	0.0	0
4017	71802	227881	0.8	0.0747
4018	68778	228076	0.8	0.228
4019	65754	228270	0.3	0.1085
4020	62725	228465	0.0	0
4021	59700	228662	0.0	0
4022	72000	230933	0.0	0
4023	68972	231130	0.0	0
4024	65946	231324	0.0	0
4025	62922	231520	0.0	0
4026	59895	231715	0.0	0
4027	72200	233987	0.0	0
4028	69173	234183	0.0	0
4029	66148	234377	0.0	0
4030	63120	234575	0.0	0
4031	60089	234767	0.0	0
4032	86550	220792	0.0	0.4062
4033	83522	220987	0.3	0.4235
4034	80496	221185	0.8	0.4971
4035	77469	221381	0.7	0.531
4036	74436	221577	0.8	0.477
4037	86745	223843	0.2	0.4289
4038	83719	224043	0.5	0.4213
4039	80694	224237	0.9	0.4341
4040	77664	224436	1.0	0.5015
4041	74632	224630	1.8	0.5998
4042	86937	226899	0.1	0.4168
4043	83913	227094	0.5	0.4168
4044	80888	227292	1.4	0.4978
4045	77858	227487	4.0	0.3895
4046	74829	227684	4.1	0.3628
4047	87135	229952	0.5	0.4484
4048	84112	230148	1.0	0.3751
4049	81085	230346	0.9	0.1888
4050	78055	230540	0.1	0
4051	75030	230738	0.0	0
4052	87336	233005	0.2	0.1435
4053	84310	233203	0.0	0
4054	81281	233397	0.0	0
4055	78254	233595	0.0	0
4056	75230	233791	0.0	0
4057	101675	219804	0.1	0.4375
4058	98655	220001	0.2	0.4641
4059	95627	220200	0.1	0.4428
4060	92596	220397	0.1	0.4375
4061	89573	220594	0.3	0.4408
4062	101877	222857	0.1	0.4272
4063	98855	223056	0.2	0.437
4064	95824	223252	0.0	0.3993
4065	92794	223451	0.0	0.4187
4066	89770	223649	0.3	0.4471
4067	102077	225910	0.1	0.4324
4068	99054	226108	0.0	0.4187
4069	96022	226307	0.0	0.4187
4070	92992	226503	0.0	0.4339
4071	89964	226702	0.0	0.4063
4072	102277	228964	0.0	0.3957
4073	99252	229162	0.1	0.4258
4074	96220	229358	0.1	0.406
4075	93195	229557	0.1	0.4098
4076	90166	229754	0.2	0.4313
4077	102476	232017	0.0	0.4253
4078	99448	232215	0.0	0.2524
4079	96417	232414	0.1	0.3108
4080	93394	232610	0.5	0.6205
4081	90368	232807	0.3	0.3501
4082	104701	219606	0.4	0.4092
4083	117012	221864	0.1	0.3994
4084	113986	222062	1.6	0.7359
4085	110959	222262	0.3	0.4367
4086	107932	222461	0.3	0.4252
4087	104903	222659	0.6	0.5196
4088	117211	224916	0.2	0.4187
4089	114184	225117	1.0	0.5869
4090	111159	225314	1.2	0.8656
4091	108129	225515	1.2	0.9286
4092	105099	225712	0.8	0.7092
4093	117413	227970	0.2	0.1059
4094	114386	228169	0.0	0
4095	111359	228368	0.0	0.4253
4096	108330	228566	0.0	0.4253
4097	105299	228766	0.0	0.2614
4098	117612	231024	0.0	0.0698
4099	114585	231222	0.1	0.1724
4100	111559	231422	-0.1	0.2436
4101	108530	231621	-0.1	0.0166
4102	105500	231819	0.0	0
4103	132142	220866	0.6	0.4111
4104	129112	221065	1.2	0.4676
4105	126087	221266	0.4	0.4196
4106	123065	221464	0.7	0.3755
4107	120040	221664	0.3	0.4193
4108	132344	223917	0.5	0.4137
4109	129313	224118	0.0	0.4187
4110	126285	224319	0.2	0.414
4111	123262	224519	0.2	0.4589
4112	120238	224717	0.2	0.4187
4113	132544	226972	0.5	0.1625
4114	129516	227171	0.1	0.3848
4115	126490	227372	0.3	0.4187
4116	123463	227571	0.1	0.4293
4117	120438	227771	0.4	0.3108
4118	132746	230023	0.0	0.2462
4119	129720	230226	0.0	0.2466
4120	126695	230424	0.4	0.2845
4121	123668	230625	0.2	0.4204
4122	120639	230824	0.1	0.0224
4123	147275	219859	2.7	0.8206
4124	144247	220061	3.1	0.7824
4125	141224	220263	1.3	0.5987
4126	138196	220463	0.5	0.4492
4127	135168	220663	1.2	0.4634
4128	147475	222913	5.3	1.1125
4129	144449	223115	3.2	0.7568
4130	141422	223315	1.0	0.6496
4131	138396	223516	0.9	0.4352
4132	135371	223718	1.5	0.3166
4133	147679	225965	3.6	0.6673
4134	144652	226167	4.3	0.8747
4135	141625	226368	1.5	0.5522
4136	138600	226571	1.8	0.1394
4137	135573	226770	1.3	0
4138	147886	229019	8.6	0.3541
4139	144859	229220	2.5	0.6284
4140	141832	229422	3.0	0.621
4141	138805	229622	0.7	0.2318
4142	135776	229824	0.2	0.2427
4143	163226	231062	19.7	0.5516
4144	160200	231265	18.4	0.5798
4145	157171	231467	18.8	0.5809
4146	154140	231669	22.1	0.0334
4147	151114	231872	22.7	0.0424
4148	163435	234117	16.0	0.4202
4149	160405	234320	13.9	0.5409
4150	157376	234521	16.5	0.5279
4151	154349	234724	19.1	0.3821
4152	151323	234926	21.1	0.3926
4153	163639	237172	12.0	0.5714
4154	160609	237374	13.7	0.584
4155	157583	237577	12.9	0.5711
4156	154557	237779	14.6	0.5998
4157	151530	237982	13.8	0.5085
4158	163843	240226	13.1	0.5039
4159	160815	240431	15.0	0.4559
4160	157788	240632	10.3	0.6195
4161	154761	240835	10.0	0.6014
4162	151733	241036	11.2	0.5049
4163	164049	243284	12.3	0.5483
4164	161020	243485	16.1	0.2468
4165	157991	243688	8.2	0.5698
4166	154964	243889	5.2	0.6243
4167	151937	244093	5.8	0.6034
4168	156356	219253	8.3	0.6655
4169	153326	219456	2.2	0.6531
4170	150302	219659	3.0	1.0588
4171	162609	221901	20.6	0.5294
4172	159585	222104	15.9	0.5846
4173	156559	222307	12.0	0.617
4174	153529	222509	6.3	0.6656
4175	150502	222710	1.0	0.5648
4176	162813	224956	25.3	0.4359
4177	159789	225157	23.7	0.5161
4178	156761	225360	21.8	0.467
4179	153731	225562	14.6	0.5059
4180	150705	225765	6.0	0.515
4181	163020	228008	21.7	0.4784
4182	159995	228210	24.3	0.4911
4183	156967	228413	26.6	0.6034
4184	153937	228616	24.4	0.3152
4185	150911	228816	16.7	0.302
4186	179395	245320	6.7	0.5294
4187	176366	245524	6.5	0.5339
4188	173339	245726	6.5	0.6085
4189	170310	245931	8.6	0.4917
4190	167280	246134	9.2	0.5621
4191	179606	248372	6.3	0.4857
4192	176575	248577	8.1	0.3711
4193	173545	248781	7.1	0.5743
4194	170517	248982	7.5	0.6056
4195	167487	249187	7.6	0.6731
4196	179816	251425	4.8	0.6731
4197	176786	251628	5.0	0.6912
4198	173756	251833	6.0	0.61
4199	170725	252037	4.4	0.6215
4200	167697	252240	4.1	0.7064
4201	180018	254478	3.7	0.6931
4202	176991	254683	2.7	0.9538
4203	173961	254886	3.1	1.105
4204	170928	255090	0.8	0.6283
4205	167900	255293	0.1	0.579
4206	180222	257532	3.1	0.5524
4207	177195	257735	1.5	0.6441
4208	174166	257940	0.6	0.5702
4209	171133	258144	0.1	0.5232
4210	168105	258346	0.3	0.558
4211	178360	230044	18.8	0.5719
4212	175335	230248	22.1	0.6387
4213	172310	230451	19.0	0.5221
4214	169281	230656	16.4	0.5641
4215	166253	230859	16.8	0.5473
4216	178570	233100	15.8	0.6337
4217	175544	233305	15.4	0.5713
4218	172518	233507	14.5	0.5452
4219	169490	233710	12.6	0.5842
4220	166462	233914	13.7	0.5736
4221	178780	236155	13.7	0.5589
4222	175751	236358	12.1	0.5656
4223	172722	236563	11.5	0.5094
4224	169695	236765	10.7	0.569
4225	166669	236969	11.5	0.6012
4226	178982	239209	12.1	0.4997
4227	175956	239414	9.4	0.6468
4228	172927	239618	10.0	0.5179
4229	169897	239822	9.4	0.6138
4230	166870	240025	11.3	0.5559
4231	179186	242266	9.5	0.4882
4232	176161	242470	6.8	0.653
4233	173133	242672	7.6	0.6004
4234	170103	242876	9.1	0.5746
4235	167075	243080	11.6	0.463
4236	177741	220885	21.0	0.5424
4237	174718	221089	22.9	0.6453
4238	171690	221292	24.8	0.5979
4239	168661	221496	29.1	0.4441
4240	165635	221699	27.4	0.4296
4241	177948	223939	25.4	0.5873
4242	174923	224142	25.6	0.5768
4243	171896	224344	26.1	0.6973
4244	168868	224549	25.6	0.5428
4245	165840	224752	25.4	0.528
4246	178155	226991	23.7	0.6135
4247	175128	227194	24.7	0.5161
4248	172102	227399	22.8	0.5924
4249	169074	227602	20.8	0.6262
4250	166048	227805	19.9	0.2484
4251	193497	229022	31.9	0.5786
4252	190469	229228	29.6	0.5465
4253	187444	229432	25.1	0.4899
4254	184420	229636	23.8	0.5205
4255	181390	229841	21.3	0.5165
4256	193708	232076	29.4	0.5776
4257	190681	232282	30.3	0.5583
4258	187653	232487	23.1	0.5277
4259	184628	232691	20.9	0.5265
4260	181599	232894	21.8	0.3992
4261	193918	235132	27.1	0.5515
4262	190889	235337	28.0	0.5094
4263	187860	235541	25.0	0.5336
4264	184834	235746	20.0	0.5435
4265	181808	235950	16.6	0.5464
4266	194123	238187	24.8	0.4254
4267	191094	238391	24.7	0.5726
4268	188067	238598	24.1	0.5467
4269	185039	238801	18.1	0.5935
4270	182011	239007	15.8	0.449
4271	194329	241242	21.4	0.4445
4272	191301	241448	23.6	0.5559
4273	188274	241651	23.3	0.4264
4274	185245	241857	15.2	0.6012
4275	182215	242061	11.7	0.5565
4276	192873	219863	20.2	0.4617
4277	189848	220067	19.3	0.6941
4278	186820	220272	20.9	0.5664
4279	183793	220477	23.6	0.5836
4280	180765	220682	22.1	0.4701
4281	193082	222915	23.2	0.6258
4282	190058	223120	24.4	0.7388
4283	187029	223325	27.8	0.6136
4284	184000	223530	26.2	0.7063
4285	180972	223734	27.3	0.535
4286	193289	225969	26.6	0.5021
4287	190264	226172	30.6	0.4992
4288	187237	226377	29.3	0.6303
4289	184209	226583	27.4	0.6099
4290	181182	226788	27.1	0.5534
4291	208633	227993	30.9	0.6711
4292	205608	228199	30.2	0.6229
4293	202579	228405	32.5	0.4455
4294	199551	228611	35.6	0.2918
4295	196525	228817	33.4	0.305
4296	208847	231048	27.2	0.6084
4297	205819	231255	27.6	0.5811
4298	202790	231460	29.2	0.5338
4299	199764	231666	33.8	0.2501
4300	196736	231872	32.0	0.3641
4301	209055	234103	24.4	0.4657
4302	206028	234308	25.1	0.4416
4303	203001	234516	29.5	0.203
4304	199974	234721	29.8	0.3802
4305	196944	234926	27.3	0.4671
4306	209259	237158	22.8	0.3855
4307	206234	237364	22.6	0.4346
4308	203210	237570	23.9	0.4383
4309	200180	237776	27.1	0.2406
4310	197151	237982	24.3	0.4754
4311	209468	240213	17.8	0.5403
4312	206441	240421	16.3	0.5993
4313	203414	240625	18.6	0.5672
4314	200384	240832	24.2	0.193
4315	197357	241037	23.4	0.3386
4316	195897	219658	21.5	0.5157
4317	208214	221887	41.8	0.2584
4318	205187	222093	31.5	0.2734
4319	202158	222300	25.4	0.6132
4320	199133	222504	23.2	0.5966
4321	196106	222711	26.4	0.5196
4322	208423	224940	37.0	0.2026
4323	205397	225145	32.6	0.4586
4324	202368	225352	28.4	0.4745
4325	199340	225558	28.5	0.4894
4326	196315	225763	26.2	0.41
4327	223345	220853	32.6	0.4006
4328	220316	221060	32.6	0.4674
4329	217294	221267	32.7	0.6033
4330	214268	221474	39.9	0.361
4331	211237	221681	41.3	0.2006
4332	223553	223905	31.0	0.3647
4333	220528	224112	28.6	0.5324
4334	217507	224320	32.0	0.5667
4335	214477	224527	35.8	0.3097
4336	211446	224733	37.6	0.1767
4337	235450	220021	29.3	0.5803
4338	232423	220230	29.1	0.5118
4339	229397	220438	32.6	0.2143
4340	226373	220646	29.2	0.5199
4341	238689	222866	32.3	0.3719
4342	235662	223074	28.4	0.503
4343	232637	223282	26.3	0.4471
4344	229609	223491	30.7	0.1268
4345	226581	223698	28.4	0.377
4346	253823	221819	31.2	0.4553
4347	250796	222030	31.3	0.5082
4348	247769	222238	30.9	0.4759
4349	244743	222448	28.2	0.5342
4350	241718	222657	32.2	0.2554
