ID	XLAMB	YLAMB	ALT	BETA
407	114000	554000	0	0.1456
408	138000	554000	0	0
409	158000	554000	0	0.1925
410	162000	554000	0	0.136
411	166000	554000	0	0.1327
412	170000	554000	0	0.1956
413	174000	554000	0	0.1459
414	178000	554000	0	0.1449
415	182000	554000	0	0.2625
416	186000	554000	0	0.2063
417	190000	554000	0	0.3856
418	194000	554000	0	0.2022
419	198000	554000	0	0.1737
420	202000	554000	1	0.1965
421	206000	554000	2	0.1433
422	210000	554000	4	0.162
423	214000	554000	5	0.172
424	218000	554000	6	0.2126
425	222000	554000	9	0.1135
426	226000	554000	10	0.1717
427	230000	554000	12	0.1541
428	234000	554000	10	0.2365
429	238000	554000	12	0.1848
430	242000	554000	14	0.1754
431	246000	554000	24	0.0476
432	250000	554000	16	0.1477
433	254000	554000	4	0.1614
434	258000	554000	4	0.1943
435	262000	554000	5	0.2811
436	266000	554000	4	0.1622
437	270000	554000	5	0.1333
438	274000	554000	4	0.153
439	110000	550000	0	0.1102
440	114000	550000	0	0.3996
441	126000	550000	0	0.0252
442	130000	550000	0	0.0993
443	134000	550000	0	0.0017
444	154000	550000	0	0.0058
445	158000	550000	0	0.1608
446	162000	550000	0	0.1201
447	166000	550000	0	0.0763
448	170000	550000	0	0.1407
449	174000	550000	0	0.1329
450	178000	550000	0	0.1722
451	182000	550000	0	0.1736
452	186000	550000	0	0.1451
453	190000	550000	0	0.2152
454	194000	550000	1	0.2251
455	198000	550000	0	0.1708
456	202000	550000	0	0.1562
457	206000	550000	2	0.158
458	210000	550000	3	0.1626
459	214000	550000	7	0.1166
460	218000	550000	15	0.02
461	222000	550000	10	0.1512
462	226000	550000	12	0.1675
463	230000	550000	13	0.1224
464	234000	550000	14	0.124
465	238000	550000	14	0.1475
466	242000	550000	17	0.1629
467	246000	550000	17	0.1141
468	250000	550000	16	0.1945
469	254000	550000	5	0.2076
470	258000	550000	6	0.1989
471	262000	550000	6	0.1715
472	266000	550000	7	0.2503
473	270000	550000	6	0.1574
474	274000	550000	7	0.1626
475	110000	546000	0	0.1252
476	114000	546000	0	0.2471
477	118000	546000	0	0.0965
478	122000	546000	0	0.0233
479	126000	546000	0	0.1627
480	130000	546000	0	0.1331
481	134000	546000	0	0.0251
482	154000	546000	0	0.0662
483	158000	546000	0	0.154
484	162000	546000	0	0.1253
485	166000	546000	0	0.1637
486	170000	546000	0	0.1213
487	174000	546000	0	0.1518
488	178000	546000	0	0.1615
489	182000	546000	0	0.0405
490	186000	546000	0	0.107
491	190000	546000	0	0.1493
492	194000	546000	0	0.1881
493	198000	546000	0	0.1853
494	202000	546000	0	0.1832
495	206000	546000	2	0.2003
496	210000	546000	4	0.1269
497	214000	546000	8	0.055
498	218000	546000	17	0.0107
499	222000	546000	11	0.1101
500	226000	546000	12	0.1271
501	230000	546000	13	0.1874
502	234000	546000	14	0.1538
503	238000	546000	16	0.1185
504	242000	546000	22	0.0746
505	246000	546000	15	0.1335
506	250000	546000	17	0.1539
507	254000	546000	19	0.1385
508	258000	546000	7	0.1715
509	262000	546000	7	0.1883
510	266000	546000	8	0.24
511	270000	546000	8	0.1466
512	110000	542000	0	0.1332
513	114000	542000	0	0.2036
514	118000	542000	0	0.1846
515	122000	542000	0	0.1246
516	126000	542000	-1	0.1569
517	130000	542000	-3	0.1896
518	134000	542000	-3	0.1423
519	154000	542000	0	0.0699
520	158000	542000	0	0.1525
521	162000	542000	0	0.1416
522	166000	542000	3	0.1088
523	170000	542000	0	0.1419
524	174000	542000	0	0.1543
525	178000	542000	0	0.181
526	182000	542000	-1	0.1403
527	186000	542000	0	0.149
528	190000	542000	-1	0.1338
529	194000	542000	0	0.213
530	198000	542000	0	0.1739
531	202000	542000	0	0.1617
532	206000	542000	3	0.1383
533	210000	542000	5	0.1426
534	214000	542000	6	0.1681
535	218000	542000	11	0.1424
536	222000	542000	9	0.1484
537	226000	542000	9	0.162
538	230000	542000	12	0.2582
539	234000	542000	13	0.1846
540	238000	542000	15	0.2104
541	242000	542000	16	0.1517
542	246000	542000	18	0.1407
543	250000	542000	16	0.0966
544	254000	542000	22	0.1415
545	258000	542000	8	0.1845
546	262000	542000	9	0.1939
547	266000	542000	10	0.1694
548	270000	542000	10	0.1984
549	110000	538000	0	0.1596
550	114000	538000	0	0.2131
551	118000	538000	0	0.1836
552	122000	538000	-1	0.1696
553	126000	538000	-2	0.1752
554	130000	538000	-3	0.2387
555	134000	538000	-4	0.1655
556	138000	538000	0	0.0195
557	166000	538000	0	0.063
558	170000	538000	0	0.0007
559	174000	538000	0	0.0973
560	178000	538000	-1	0.2535
561	182000	538000	0	0.1763
562	186000	538000	0	0.1655
563	190000	538000	0	0.075
564	194000	538000	0	0.1959
565	198000	538000	3	0.1934
566	202000	538000	8	0.1459
567	206000	538000	1	0.1515
568	210000	538000	1	0.1638
569	214000	538000	5	0.1361
570	218000	538000	6	0.1824
571	222000	538000	10	0.1272
572	226000	538000	16	0.0487
573	230000	538000	13	0.1727
574	234000	538000	14	0.1813
575	238000	538000	14	0.2081
576	242000	538000	16	0.1713
577	246000	538000	17	0.1533
578	250000	538000	17	0.1207
579	254000	538000	18	0.1493
580	258000	538000	20	0.1539
581	262000	538000	11	0.1759
582	266000	538000	12	0.2201
583	270000	538000	12	0.1788
584	106000	534000	0	0.059
585	110000	534000	0	0.1768
586	114000	534000	0	0.2744
