ID	XLAMB	YLAMB	ALT	BETA
665	146000	526000	-1	0.1039
666	150000	526000	0	0.0653
667	170000	526000	-3	0.013
668	174000	526000	-3	0.0077
669	178000	526000	-3	0.1024
670	182000	526000	-2	0.1014
671	186000	526000	-2	0.0429
672	190000	526000	-2	0.0449
673	194000	526000	0	0.0765
674	198000	526000	0	0.0323
675	202000	526000	-1	0.0462
676	206000	526000	0	0.0348
677	210000	526000	0	0.1062
678	214000	526000	1	0.0198
679	218000	526000	1	0.0013
680	222000	526000	8	0.0105
681	226000	526000	8	0.1016
682	230000	526000	11	0.2855
683	234000	526000	12	0.1619
684	238000	526000	13	0.1184
685	242000	526000	12	0.0563
686	246000	526000	12	0.1584
687	250000	526000	11	0.0532
688	254000	526000	13	0.0678
689	258000	526000	14	0.0434
690	262000	526000	18	0.0468
691	266000	526000	16	0.0515
692	106000	522000	11	0.0018
693	110000	522000	0	0.0541
694	114000	522000	0	0.1175
695	118000	522000	0	0.2415
696	122000	522000	-1	0.0946
697	126000	522000	-1	0.025
698	130000	522000	0	0.1329
699	134000	522000	-1	0.2012
700	138000	522000	0	0.1191
701	142000	522000	0	0.1277
702	146000	522000	0	0.1901
703	170000	522000	-1	0.0235
704	174000	522000	-4	0.0096
705	178000	522000	-3	0.1018
706	182000	522000	-3	0.0375
707	186000	522000	-2	0.0006
708	190000	522000	-1	0.0439
709	194000	522000	0	0.0819
710	198000	522000	0	0.0451
711	202000	522000	0	0.054
712	206000	522000	0	0.081
713	210000	522000	0	0.1521
714	214000	522000	1	0.0673
715	218000	522000	2	0.0133
716	222000	522000	3	0.0087
717	226000	522000	10	0.0405
718	230000	522000	10	0
719	234000	522000	11	0.083
720	238000	522000	9	0.0908
721	242000	522000	9	0.0046
722	246000	522000	10	0.103
723	250000	522000	9	0.1381
724	254000	522000	11	0.1811
725	258000	522000	13	0.1028
726	262000	522000	15	0.0594
727	266000	522000	17	0.0596
728	102000	518000	0	0.0414
729	106000	518000	4	0.0039
730	110000	518000	0	0.1546
731	114000	518000	0	0.204
732	118000	518000	-1	0.1204
733	122000	518000	-1	0.132
734	126000	518000	-1	0.1059
735	130000	518000	-2	0.1197
736	134000	518000	0	0.2563
737	138000	518000	0	0.1053
738	142000	518000	0	0.1393
739	170000	518000	0	0.1604
740	174000	518000	-3	0.0185
741	178000	518000	-3	0.019
742	182000	518000	-2	0.0349
743	186000	518000	-2	0.0543
744	190000	518000	-1	0.0127
745	194000	518000	-1	0.0179
746	198000	518000	0	0.0279
747	202000	518000	0	0.0998
748	206000	518000	0	0.0025
749	210000	518000	0	0.1032
750	214000	518000	1	0.0281
751	218000	518000	2	0.0033
752	222000	518000	3	0.0173
753	226000	518000	7	0.046
754	230000	518000	8	0
755	234000	518000	9	0.0226
756	238000	518000	8	0.0598
757	242000	518000	8	0.0762
758	246000	518000	8	0.2469
759	250000	518000	10	0.0552
760	254000	518000	11	0.0735
761	258000	518000	12	0.0864
762	262000	518000	14	0.1085
763	266000	518000	15	0.1474
764	102000	514000	0	0.0498
765	106000	514000	1	0.0458
766	110000	514000	2	0.1602
767	114000	514000	-2	0.1664
