ID	XLAMB	YLAMB	ALT	BETA
619	110000	530000	0	0.1072
620	114000	530000	0	0.1227
621	118000	530000	0	0.1051
622	122000	530000	0	0.1885
623	126000	530000	-1	0.1001
624	130000	530000	-2	0.1129
625	134000	530000	-1	0.1866
626	138000	530000	0	0.1437
627	142000	530000	0	0.1273
628	146000	530000	0	0.1586
629	170000	530000	-3	0.0953
630	174000	530000	-3	0.1053
631	178000	530000	-3	0.1097
632	182000	530000	-2	0.0944
633	186000	530000	-2	0.1541
634	190000	530000	0	0.2476
635	194000	530000	0	0.0973
636	198000	530000	-1	0.0895
637	202000	530000	-1	0.1001
638	206000	530000	0	0.1246
639	210000	530000	0	0.1567
640	214000	530000	0	0.126
641	218000	530000	1	0.1762
642	222000	530000	7	0.1183
643	226000	530000	11	0.0964
644	230000	530000	12	0.1579
645	234000	530000	13	0.1767
646	238000	530000	14	0.0745
647	242000	530000	14	0.1602
648	246000	530000	13	0.2673
649	250000	530000	13	0.2652
650	254000	530000	14	0.2375
651	258000	530000	18	0.3267
652	262000	530000	20	0.2113
653	266000	530000	15	0.1139
654	270000	530000	16	0.1057
655	106000	526000	3	0.06
656	110000	526000	0	0.1672
657	114000	526000	0	0.1937
658	118000	526000	0	0.1298
659	122000	526000	0	0.2069
660	126000	526000	0	0.1742
661	130000	526000	0	0.1239
662	134000	526000	-1	0.1251
663	138000	526000	-1	0.1759
664	142000	526000	-2	0.119
665	146000	526000	-1	0.2311
666	150000	526000	0	0.113
667	170000	526000	-3	0.0968
668	174000	526000	-3	0.1058
669	178000	526000	-3	0.2138
670	182000	526000	-2	0.1827
671	186000	526000	-2	0.1393
672	190000	526000	-2	0.1633
673	194000	526000	0	0.2068
674	198000	526000	0	0.0927
675	202000	526000	-1	0.1306
676	206000	526000	0	0.1331
677	210000	526000	0	0.1948
678	214000	526000	1	0.1222
679	218000	526000	1	0.097
680	222000	526000	8	0.0569
681	226000	526000	8	0.2149
682	230000	526000	11	0.371
683	234000	526000	12	0.3188
684	238000	526000	13	0.2552
685	242000	526000	12	0.1702
686	246000	526000	12	0.3341
687	250000	526000	11	0.1784
688	254000	526000	13	0.1871
689	258000	526000	14	0.1445
690	262000	526000	18	0.1585
691	266000	526000	16	0.1438
692	106000	522000	11	0.0034
693	110000	522000	0	0.1487
694	114000	522000	0	0.2162
695	118000	522000	0	0.3086
696	122000	522000	-1	0.2182
697	126000	522000	-1	0.1317
698	130000	522000	0	0.2776
699	134000	522000	-1	0.3597
700	138000	522000	0	0.2446
701	142000	522000	0	0.2655
702	146000	522000	0	0.2836
703	170000	522000	-1	0.0922
704	174000	522000	-4	0.1056
705	178000	522000	-3	0.1824
706	182000	522000	-3	0.1302
707	186000	522000	-2	0.0955
708	190000	522000	-1	0.1186
709	194000	522000	0	0.1912
710	198000	522000	0	0.1045
711	202000	522000	0	0.1099
712	206000	522000	0	0.1526
713	210000	522000	0	0.2583
714	214000	522000	1	0.189
715	218000	522000	2	0.1133
716	222000	522000	3	0.1016
717	226000	522000	10	0.1357
718	230000	522000	10	0.0949
719	234000	522000	11	0.2131
720	238000	522000	9	0.231
721	242000	522000	9	0.0952
722	246000	522000	10	0.2091
723	250000	522000	9	0.2902
724	254000	522000	11	0.3415
725	258000	522000	13	0.245
726	262000	522000	15	0.1763
727	266000	522000	17	0.1246
728	102000	518000	0	0.0812
729	106000	518000	4	0.051
730	110000	518000	0	0.26
731	114000	518000	0	0.3236
732	118000	518000	-1	0.2392
733	122000	518000	-1	0.2934
734	126000	518000	-1	0.2522
735	130000	518000	-2	0.2378
736	134000	518000	0	0.3747
737	138000	518000	0	0.2505
738	142000	518000	0	0.2911
739	170000	518000	0	0.2294
740	174000	518000	-3	0.1105
741	178000	518000	-3	0.1211
742	182000	518000	-2	0.1287
743	186000	518000	-2	0.1641
744	190000	518000	-1	0.1077
745	194000	518000	-1	0.0856
746	198000	518000	0	0.1013
747	202000	518000	0	0.1711
748	206000	518000	0	0.0989
749	210000	518000	0	0.2058
750	214000	518000	1	0.1178
751	218000	518000	2	0.0919
752	222000	518000	3	0.1151
753	226000	518000	7	0.1621
754	230000	518000	8	0.0953
755	234000	518000	9	0.1244
756	238000	518000	8	0.1668
757	242000	518000	8	0.1988
758	246000	518000	8	0.316
759	250000	518000	10	0.1762
760	254000	518000	11	0.2002
761	258000	518000	12	0.2285
762	262000	518000	14	0.2593
763	266000	518000	15	0.3183
764	102000	514000	0	0.0951
765	106000	514000	1	0.1286
766	110000	514000	2	0.2586
767	114000	514000	-2	0.2445
768	118000	514000	-3	0.1075
769	122000	514000	-2	0.2402
770	126000	514000	-2	0.271
771	130000	514000	0	0.1367
772	138000	514000	0	0.11
773	170000	514000	0	0.0953
774	174000	514000	-1	0.0932
775	178000	514000	-1	0.1115
776	182000	514000	-1	0.1491
777	186000	514000	0	0.2178
778	190000	514000	0	0.1015
779	194000	514000	0	0.1067
780	198000	514000	0	0.1559
781	202000	514000	0	0.1979
782	206000	514000	0	0.0953
783	210000	514000	0	0.1434
784	214000	514000	1	0.0775
785	218000	514000	3	0.0781
786	222000	514000	4	0.177
787	226000	514000	4	0.1401
788	230000	514000	5	0.1726
789	234000	514000	6	0.1867
790	238000	514000	7	0.3492
791	242000	514000	8	0.299
792	246000	514000	9	0.1922
793	102000	510000	0	0.0629
794	106000	510000	2	0.0975
795	110000	510000	0	0.1608
796	114000	510000	-2	0.0953
797	118000	510000	-1	0.1283
798	122000	510000	-3	0.3955
799	126000	510000	-2	0.3599
800	130000	510000	0	0.1265
801	166000	510000	-3	0.1029
802	170000	510000	-3	0.1014
803	174000	510000	-3	0.1516
804	178000	510000	-3	0.1094
805	182000	510000	-1	0.0783
806	186000	510000	0	0.1892
807	190000	510000	0	0.3142
808	194000	510000	0	0.1376
809	198000	510000	0	0.0953
810	202000	510000	0	0.1986
811	206000	510000	0	0.0965
812	210000	510000	0	0.1013
813	214000	510000	1	0.1577
814	218000	510000	2	0.1124
815	222000	510000	4	0.0897
816	226000	510000	5	0.1045
817	230000	510000	5	0.1192
818	234000	510000	7	0.2729
819	238000	510000	8	0.382
820	242000	510000	9	0.4243
821	246000	510000	10	0.3147
822	102000	506000	4	0.0719
823	106000	506000	2	0.1587
824	110000	506000	0	0.1482
825	114000	506000	0	0.0968
826	118000	506000	-2	0.2406
827	122000	506000	-3	0.4208
828	126000	506000	-2	0.3283
829	130000	506000	-1	0.0964
830	158000	506000	0	0.1469
831	162000	506000	0	0.1403
832	166000	506000	-3	0.2087
833	170000	506000	-4	0.1059
834	174000	506000	-4	0.1316
835	178000	506000	-3	0.2528
836	182000	506000	-3	0.1117
837	186000	506000	0	0.0801
838	190000	506000	0	0.2859
839	194000	506000	0	0.1593
840	198000	506000	0	0.1558
841	202000	506000	0	0.2727
842	206000	506000	0	0.1816
843	210000	506000	0	0.1506
844	214000	506000	1	0.0927
845	218000	506000	3	0.1033
846	222000	506000	5	0.1205
847	226000	506000	6	0.3106
848	230000	506000	7	0.243
849	234000	506000	9	0.2472
850	238000	506000	7	0.3448
851	242000	506000	11	0.3772
852	246000	506000	26	0.0714
853	102000	502000	9	0.1851
854	106000	502000	3	0.3138
855	110000	502000	0	0.1955
856	114000	502000	0	0.3227
857	118000	502000	0	0.1134
858	122000	502000	-2	0.136
859	126000	502000	0	0.3817
860	130000	502000	-2	0.2105
861	134000	502000	0	0.2213
862	158000	502000	-1	0.3274
863	162000	502000	-1	0.3552
864	166000	502000	-3	0.1152
865	170000	502000	-4	0.0921
866	174000	502000	-3	0.0988
867	178000	502000	-3	0.1775
868	182000	502000	-3	0.0953
869	186000	502000	0	0.0679
870	190000	502000	0	0.0983
871	194000	502000	0	0.1114
872	198000	502000	0	0.1508
873	202000	502000	2	0.3993
874	206000	502000	1	0.3453
875	210000	502000	1	0.116
876	214000	502000	4	0.2687
877	218000	502000	6	0.175
878	222000	502000	7	0.1062
879	226000	502000	11	0.1924
