ID	X	Y	ALT	BETA
68	26500.000000	182500.000000	13.6	0.208997
69	26500.000000	181500.000000	15.1	0.202511
70	26500.000000	180500.000000	11.5	0.201460
71	26500.000000	179500.000000	14.1	0.195482
72	26500.000000	178500.000000	8.9	0.194051
73	26500.000000	177500.000000	5.0	0.196575
74	26500.000000	176500.000000	6.9	0.197994
75	26500.000000	175500.000000	11.8	0.204512
76	26500.000000	174500.000000	13.7	0.214190
77	26500.000000	173500.000000	14.9	0.214012
78	26500.000000	172500.000000	13.6	0.214519
79	26500.000000	171500.000000	18.3	0.222733
80	27500.000000	202500.000000	0.0	0.238136
81	27500.000000	201500.000000	0.0	0.348802
82	27500.000000	200500.000000	0.0	0.393467
