ID	X	Y	ALT	BETA
8045	128500.000000	144500.000000	70.2	0.371625
8046	128500.000000	143500.000000	72.1	0.414533
8047	128500.000000	142500.000000	69.6	0.455710
8048	128500.000000	141500.000000	73.8	0.585130
8049	128500.000000	140500.000000	82.0	0.645888
8050	128500.000000	139500.000000	91.6	0.635608
8051	128500.000000	138500.000000	83.9	0.598433
8052	128500.000000	137500.000000	95.0	0.449514
8053	128500.000000	136500.000000	101.7	0.367391
8054	128500.000000	135500.000000	104.0	0.356752
8055	128500.000000	134500.000000	95.2	0.352397
8056	128500.000000	133500.000000	94.3	0.375169
8057	128500.000000	132500.000000	104.7	0.410027
8058	128500.000000	131500.000000	109.9	0.529283
8059	128500.000000	130500.000000	106.4	0.575995
8060	128500.000000	129500.000000	83.2	0.602979
8061	128500.000000	128500.000000	65.1	0.575341
8062	128500.000000	127500.000000	46.9	0.440609
8063	128500.000000	126500.000000	54.1	0.380020
8064	128500.000000	125500.000000	63.5	0.341649
8065	128500.000000	124500.000000	63.2	0.303194
8066	128500.000000	123500.000000	70.8	0.278811
8067	128500.000000	122500.000000	85.8	0.253745
8068	128500.000000	121500.000000	80.1	0.239266
8069	128500.000000	120500.000000	77.3	0.294537
8070	128500.000000	119500.000000	77.3	0.297403
8071	128500.000000	118500.000000	78.2	0.295734
8072	128500.000000	117500.000000	64.2	0.287319
8073	128500.000000	116500.000000	91.9	0.231636
8074	128500.000000	115500.000000	117.6	0.239140
8075	128500.000000	114500.000000	129.6	0.315626
8076	128500.000000	113500.000000	140.0	0.330921
8077	128500.000000	112500.000000	134.8	0.345312
8078	129500.000000	216500.000000	2.2	0.417542
8079	129500.000000	215500.000000	3.1	0.404514
8080	129500.000000	214500.000000	2.5	0.505925
8081	129500.000000	213500.000000	6.8	0.500332
8082	129500.000000	212500.000000	5.6	0.557045
8083	129500.000000	211500.000000	6.6	0.563855
8084	129500.000000	210500.000000	6.3	0.491295
8085	129500.000000	209500.000000	7.2	0.493296
8086	129500.000000	208500.000000	5.7	0.475584
8087	129500.000000	207500.000000	2.8	0.486447
8088	129500.000000	206500.000000	1.9	0.465113
8089	129500.000000	205500.000000	2.2	0.510521
8090	129500.000000	204500.000000	4.1	0.524291
8091	129500.000000	203500.000000	5.1	0.507370
8092	129500.000000	202500.000000	8.7	0.525678
8093	129500.000000	201500.000000	10.1	0.521368
8094	129500.000000	200500.000000	11.0	0.514196
8095	129500.000000	199500.000000	10.5	0.533346
8096	129500.000000	198500.000000	4.1	0.547244
8097	129500.000000	197500.000000	2.7	0.565789
8098	129500.000000	196500.000000	2.2	0.575225
8099	129500.000000	195500.000000	4.5	0.585355
8100	129500.000000	194500.000000	5.2	0.590051
8101	129500.000000	193500.000000	4.1	0.561125
8102	129500.000000	192500.000000	2.3	0.572770
8103	129500.000000	191500.000000	2.2	0.579331
8104	129500.000000	190500.000000	1.3	0.575461
8105	129500.000000	189500.000000	5.4	0.571817
8106	129500.000000	188500.000000	4.9	0.547632
8107	129500.000000	187500.000000	5.6	0.545469
8108	129500.000000	186500.000000	4.7	0.540758
8109	129500.000000	185500.000000	5.1	0.554847
8110	129500.000000	184500.000000	5.5	0.565265
8111	129500.000000	183500.000000	4.2	0.569818
8112	129500.000000	182500.000000	5.5	0.597285
8113	129500.000000	181500.000000	14.3	0.594924
8114	129500.000000	180500.000000	18.9	0.610850
8115	129500.000000	179500.000000	10.7	0.621251
8116	129500.000000	178500.000000	11.3	0.581699
8117	129500.000000	177500.000000	11.5	0.639020
8118	129500.000000	176500.000000	13.4	0.647337
8119	129500.000000	175500.000000	13.6	0.646093
8120	129500.000000	174500.000000	22.0	0.671577
8121	129500.000000	173500.000000	26.2	0.617491
8122	129500.000000	172500.000000	21.7	0.608480
8123	129500.000000	171500.000000	19.4	0.584239
8124	129500.000000	170500.000000	13.6	0.575880
8125	129500.000000	169500.000000	13.0	0.552984
8126	129500.000000	168500.000000	26.8	0.486617
8127	129500.000000	167500.000000	16.2	0.485176
8128	129500.000000	166500.000000	25.1	0.469958
8129	129500.000000	165500.000000	37.8	0.461639
8130	129500.000000	164500.000000	24.0	0.500169
8131	129500.000000	163500.000000	28.2	0.490891
8132	129500.000000	162500.000000	38.8	0.488137
8133	129500.000000	161500.000000	50.3	0.476927
8134	129500.000000	160500.000000	50.9	0.454443
8135	129500.000000	159500.000000	40.7	0.456446
8136	129500.000000	158500.000000	36.5	0.446678
8137	129500.000000	157500.000000	41.7	0.432934
8138	129500.000000	156500.000000	50.0	0.448150
8139	129500.000000	155500.000000	42.5	0.442860
8140	129500.000000	154500.000000	47.5	0.472000
8141	129500.000000	153500.000000	55.5	0.606926
8142	129500.000000	152500.000000	62.5	0.584462
8143	129500.000000	151500.000000	66.3	0.549875
8144	129500.000000	150500.000000	64.0	0.503001
8145	129500.000000	149500.000000	60.3	0.358453
8146	129500.000000	148500.000000	67.4	0.357499
8147	129500.000000	147500.000000	81.7	0.370189
8148	129500.000000	146500.000000	66.6	0.361748
8149	129500.000000	145500.000000	64.3	0.350831
8150	129500.000000	144500.000000	70.6	0.335671
8151	129500.000000	143500.000000	69.4	0.368994
8152	129500.000000	142500.000000	82.3	0.425901
8153	129500.000000	141500.000000	73.4	0.503308
8154	129500.000000	140500.000000	83.2	0.559718
8155	129500.000000	139500.000000	89.4	0.555007
8156	129500.000000	138500.000000	94.1	0.521696
8157	129500.000000	137500.000000	96.1	0.441460
8158	129500.000000	136500.000000	96.3	0.380950
8159	129500.000000	135500.000000	101.3	0.362879
8160	129500.000000	134500.000000	99.7	0.353850
8161	129500.000000	133500.000000	95.8	0.378688
8162	129500.000000	132500.000000	105.2	0.485971
8163	129500.000000	131500.000000	110.0	0.572476
8164	129500.000000	130500.000000	100.8	0.598174
8165	129500.000000	129500.000000	82.0	0.606463
8166	129500.000000	128500.000000	56.1	0.521736
8167	129500.000000	127500.000000	51.8	0.413291
8168	129500.000000	126500.000000	77.0	0.360496
8169	129500.000000	125500.000000	80.9	0.337591
8170	129500.000000	124500.000000	67.1	0.301424
8171	129500.000000	123500.000000	76.2	0.293917
8172	129500.000000	122500.000000	89.9	0.309012
8173	129500.000000	121500.000000	90.9	0.312694
8174	129500.000000	120500.000000	91.9	0.358635
8175	129500.000000	119500.000000	98.2	0.345071
8176	129500.000000	118500.000000	78.7	0.318519
8177	129500.000000	117500.000000	82.0	0.293229
8178	129500.000000	116500.000000	111.3	0.232712
8179	129500.000000	115500.000000	132.2	0.239700
8180	129500.000000	114500.000000	143.1	0.287144
8181	129500.000000	113500.000000	137.1	0.298294
8182	129500.000000	112500.000000	132.6	0.324716
8183	129500.000000	111500.000000	129.4	0.418952
8184	129500.000000	110500.000000	137.7	0.497683
8185	130500.000000	216500.000000	1.0	0.363687
8186	130500.000000	215500.000000	3.4	0.355660
8187	130500.000000	214500.000000	4.7	0.453643
8188	130500.000000	213500.000000	8.5	0.469652
8189	130500.000000	212500.000000	4.8	0.517338
8190	130500.000000	211500.000000	7.6	0.533489
8191	130500.000000	210500.000000	6.2	0.463079
8192	130500.000000	209500.000000	8.2	0.476028
8193	130500.000000	208500.000000	7.3	0.492431
8194	130500.000000	207500.000000	4.1	0.498469
8195	130500.000000	206500.000000	3.8	0.481552
8196	130500.000000	205500.000000	7.0	0.505418
8197	130500.000000	204500.000000	10.6	0.504769
8198	130500.000000	203500.000000	13.4	0.487964
8199	130500.000000	202500.000000	11.7	0.518313
8200	130500.000000	201500.000000	16.4	0.520209
8201	130500.000000	200500.000000	28.5	0.523668
8202	130500.000000	199500.000000	27.1	0.553192
8203	130500.000000	198500.000000	7.9	0.529213
8204	130500.000000	197500.000000	2.3	0.501464
8205	130500.000000	196500.000000	3.0	0.497620
8206	130500.000000	195500.000000	3.4	0.506595
8207	130500.000000	194500.000000	4.2	0.545144
8208	130500.000000	193500.000000	3.1	0.562908
8209	130500.000000	192500.000000	2.9	0.588619
8210	130500.000000	191500.000000	2.2	0.601294
8211	130500.000000	190500.000000	1.1	0.599746
8212	130500.000000	189500.000000	4.3	0.590130
8213	130500.000000	188500.000000	4.4	0.552623
8214	130500.000000	187500.000000	4.0	0.534670
8215	130500.000000	186500.000000	3.5	0.520713
8216	130500.000000	185500.000000	3.1	0.525550
8217	130500.000000	184500.000000	3.9	0.536042
8218	130500.000000	183500.000000	5.4	0.536767
8219	130500.000000	182500.000000	8.0	0.544034
8220	130500.000000	181500.000000	16.8	0.533184
8221	130500.000000	180500.000000	17.6	0.551213
8222	130500.000000	179500.000000	16.2	0.557412
8223	130500.000000	178500.000000	16.4	0.530244
8224	130500.000000	177500.000000	21.9	0.601652
8225	130500.000000	176500.000000	16.6	0.634404
8226	130500.000000	175500.000000	12.8	0.640091
8227	130500.000000	174500.000000	15.2	0.656552
8228	130500.000000	173500.000000	16.8	0.605181
8229	130500.000000	172500.000000	12.4	0.566219
8230	130500.000000	171500.000000	10.4	0.547122
8231	130500.000000	170500.000000	17.0	0.556881
8232	130500.000000	169500.000000	24.2	0.539606
8233	130500.000000	168500.000000	37.5	0.497105
8234	130500.000000	167500.000000	24.7	0.489377
8235	130500.000000	166500.000000	39.7	0.486832
8236	130500.000000	165500.000000	73.5	0.476478
8237	130500.000000	164500.000000	41.8	0.511634
8238	130500.000000	163500.000000	29.0	0.502196
8239	130500.000000	162500.000000	38.6	0.488160
8240	130500.000000	161500.000000	60.7	0.476249
8241	130500.000000	160500.000000	47.1	0.442575
8242	130500.000000	159500.000000	48.1	0.457292
8243	130500.000000	158500.000000	42.6	0.446111
8244	130500.000000	157500.000000	48.6	0.431613
8245	130500.000000	156500.000000	58.8	0.461304
8246	130500.000000	155500.000000	48.9	0.447513
8247	130500.000000	154500.000000	49.7	0.464099
8248	130500.000000	153500.000000	50.6	0.595191
8249	130500.000000	152500.000000	64.9	0.570832
8250	130500.000000	151500.000000	73.2	0.541203
8251	130500.000000	150500.000000	70.2	0.505441
8252	130500.000000	149500.000000	69.4	0.367702
8253	130500.000000	148500.000000	67.0	0.359962
8254	130500.000000	147500.000000	77.3	0.365651
8255	130500.000000	146500.000000	61.7	0.352730
8256	130500.000000	145500.000000	69.2	0.345293
8257	130500.000000	144500.000000	82.9	0.318134
8258	130500.000000	143500.000000	84.7	0.340884
8259	130500.000000	142500.000000	87.0	0.380933
8260	130500.000000	141500.000000	81.3	0.422856
8261	130500.000000	140500.000000	84.3	0.486834
8262	130500.000000	139500.000000	85.8	0.492210
8263	130500.000000	138500.000000	89.4	0.476332
8264	130500.000000	137500.000000	90.8	0.436245
8265	130500.000000	136500.000000	95.0	0.383859
8266	130500.000000	135500.000000	101.9	0.345095
8267	130500.000000	134500.000000	105.7	0.348341
8268	130500.000000	133500.000000	100.5	0.370837
8269	130500.000000	132500.000000	109.8	0.500500
8270	130500.000000	131500.000000	105.5	0.556279
8271	130500.000000	130500.000000	110.3	0.582174
8272	130500.000000	129500.000000	99.9	0.605355
8273	130500.000000	128500.000000	67.3	0.518107
8274	130500.000000	127500.000000	51.8	0.467872
8275	130500.000000	126500.000000	59.2	0.418409
8276	130500.000000	125500.000000	80.1	0.390124
8277	130500.000000	124500.000000	79.2	0.347241
8278	130500.000000	123500.000000	86.8	0.330987
8279	130500.000000	122500.000000	88.0	0.330050
8280	130500.000000	121500.000000	87.4	0.318895
8281	130500.000000	120500.000000	95.3	0.352089
8282	130500.000000	119500.000000	96.6	0.349093
8283	130500.000000	118500.000000	92.3	0.338390
8284	130500.000000	117500.000000	103.3	0.303684
8285	130500.000000	116500.000000	125.5	0.259253
8286	130500.000000	115500.000000	139.2	0.258819
8287	130500.000000	114500.000000	147.5	0.270257
8288	130500.000000	113500.000000	139.2	0.291960
8289	130500.000000	112500.000000	134.2	0.333867
8290	130500.000000	111500.000000	137.4	0.469864
8291	131500.000000	217500.000000	1.8	0.360742
8292	131500.000000	216500.000000	1.7	0.362146
8293	131500.000000	215500.000000	6.0	0.355345
8294	131500.000000	214500.000000	5.7	0.380820
8295	131500.000000	213500.000000	6.3	0.419621
8296	131500.000000	212500.000000	8.7	0.467496
8297	131500.000000	211500.000000	3.4	0.480942
8298	131500.000000	210500.000000	3.9	0.466466
8299	131500.000000	209500.000000	7.1	0.464212
8300	131500.000000	208500.000000	7.5	0.485599
8301	131500.000000	207500.000000	5.0	0.534139
8302	131500.000000	206500.000000	6.3	0.530810
8303	131500.000000	205500.000000	10.1	0.549433
8304	131500.000000	204500.000000	14.7	0.527975
8305	131500.000000	203500.000000	14.7	0.485306
8306	131500.000000	202500.000000	15.0	0.512654
8307	131500.000000	201500.000000	17.0	0.521266
8308	131500.000000	200500.000000	30.3	0.538647
8309	131500.000000	199500.000000	33.4	0.564032
8310	131500.000000	198500.000000	10.3	0.536593
8311	131500.000000	197500.000000	2.7	0.528277
8312	131500.000000	196500.000000	2.9	0.520369
8313	131500.000000	195500.000000	2.9	0.524553
8314	131500.000000	194500.000000	3.9	0.561244
8315	131500.000000	193500.000000	2.4	0.574929
8316	131500.000000	192500.000000	1.5	0.608477
8317	131500.000000	191500.000000	2.7	0.624062
8318	131500.000000	190500.000000	2.4	0.618433
8319	131500.000000	189500.000000	4.7	0.606007
8320	131500.000000	188500.000000	3.3	0.561455
8321	131500.000000	187500.000000	1.4	0.539421
8322	131500.000000	186500.000000	3.3	0.526497
8323	131500.000000	185500.000000	2.0	0.515408
8324	131500.000000	184500.000000	6.0	0.518188
8325	131500.000000	183500.000000	7.8	0.515412
8326	131500.000000	182500.000000	10.0	0.523566
8327	131500.000000	181500.000000	21.5	0.515012
8328	131500.000000	180500.000000	22.5	0.530579
8329	131500.000000	179500.000000	17.5	0.546839
8330	131500.000000	178500.000000	22.8	0.531760
8331	131500.000000	177500.000000	35.0	0.543595
8332	131500.000000	176500.000000	33.7	0.579322
8333	131500.000000	175500.000000	31.9	0.576611
8334	131500.000000	174500.000000	14.6	0.581660
8335	131500.000000	173500.000000	9.1	0.584861
8336	131500.000000	172500.000000	9.4	0.547900
8337	131500.000000	171500.000000	22.9	0.533587
8338	131500.000000	170500.000000	28.7	0.546494
8339	131500.000000	169500.000000	43.6	0.528296
8340	131500.000000	168500.000000	53.1	0.496348
8341	131500.000000	167500.000000	46.6	0.482255
8342	131500.000000	166500.000000	72.8	0.488252
8343	131500.000000	165500.000000	77.3	0.492073
8344	131500.000000	164500.000000	52.9	0.521708
8345	131500.000000	163500.000000	30.6	0.510657
8346	131500.000000	162500.000000	40.8	0.494956
8347	131500.000000	161500.000000	56.4	0.476714
8348	131500.000000	160500.000000	58.6	0.444353
8349	131500.000000	159500.000000	56.3	0.462664
8350	131500.000000	158500.000000	46.8	0.446357
8351	131500.000000	157500.000000	59.9	0.414934
8352	131500.000000	156500.000000	62.6	0.431984
8353	131500.000000	155500.000000	64.9	0.421638
8354	131500.000000	154500.000000	65.0	0.441726
8355	131500.000000	153500.000000	67.9	0.594994
8356	131500.000000	152500.000000	73.4	0.589176
8357	131500.000000	151500.000000	64.6	0.565578
8358	131500.000000	150500.000000	65.9	0.521956
8359	131500.000000	149500.000000	72.9	0.381598
8360	131500.000000	148500.000000	72.9	0.359456
8361	131500.000000	147500.000000	62.6	0.359593
8362	131500.000000	146500.000000	69.5	0.362292
8363	131500.000000	145500.000000	77.6	0.370307
8364	131500.000000	144500.000000	72.5	0.363116
8365	131500.000000	143500.000000	89.6	0.357084
8366	131500.000000	142500.000000	87.9	0.364486
8367	131500.000000	141500.000000	95.8	0.356380
8368	131500.000000	140500.000000	94.9	0.400693
8369	131500.000000	139500.000000	93.9	0.429443
8370	131500.000000	138500.000000	95.7	0.438183
8371	131500.000000	137500.000000	91.5	0.437428
8372	131500.000000	136500.000000	94.7	0.387264
8373	131500.000000	135500.000000	99.9	0.345225
8374	131500.000000	134500.000000	105.4	0.345333
8375	131500.000000	133500.000000	107.4	0.356524
8376	131500.000000	132500.000000	114.4	0.530044
8377	131500.000000	131500.000000	115.2	0.557789
8378	131500.000000	130500.000000	127.4	0.592762
8379	131500.000000	129500.000000	110.6	0.612447
8380	131500.000000	128500.000000	86.7	0.507892
8381	131500.000000	127500.000000	61.8	0.478213
8382	131500.000000	126500.000000	54.4	0.416160
8383	131500.000000	125500.000000	63.6	0.407666
8384	131500.000000	124500.000000	67.3	0.352081
8385	131500.000000	123500.000000	76.0	0.350031
8386	131500.000000	122500.000000	72.3	0.350355
8387	131500.000000	121500.000000	81.5	0.321760
8388	131500.000000	120500.000000	72.7	0.332917
8389	131500.000000	119500.000000	89.8	0.325377
8390	131500.000000	118500.000000	105.8	0.321008
8391	131500.000000	117500.000000	113.7	0.284094
8392	131500.000000	116500.000000	126.5	0.266492
8393	131500.000000	115500.000000	141.1	0.259210
8394	131500.000000	114500.000000	144.7	0.244942
8395	131500.000000	113500.000000	139.2	0.276105
8396	131500.000000	112500.000000	136.7	0.342769
8397	131500.000000	111500.000000	138.0	0.480524
8398	131500.000000	110500.000000	141.5	0.571620
8399	132500.000000	218500.000000	0.4	0.325765
8400	132500.000000	217500.000000	1.1	0.352695
8401	132500.000000	216500.000000	3.4	0.362836
8402	132500.000000	215500.000000	3.9	0.363701
8403	132500.000000	214500.000000	1.7	0.387036
8404	132500.000000	213500.000000	0.9	0.434072
8405	132500.000000	212500.000000	4.2	0.478266
8406	132500.000000	211500.000000	2.1	0.479861
8407	132500.000000	210500.000000	2.8	0.465758
8408	132500.000000	209500.000000	3.6	0.471766
8409	132500.000000	208500.000000	5.4	0.500609
8410	132500.000000	207500.000000	7.2	0.566899
8411	132500.000000	206500.000000	7.6	0.576921
8412	132500.000000	205500.000000	8.3	0.583100
8413	132500.000000	204500.000000	12.1	0.576397
8414	132500.000000	203500.000000	17.2	0.524411
8415	132500.000000	202500.000000	18.5	0.537825
8416	132500.000000	201500.000000	16.7	0.549296
8417	132500.000000	200500.000000	29.2	0.548306
8418	132500.000000	199500.000000	30.4	0.584757
8419	132500.000000	198500.000000	7.0	0.567297
8420	132500.000000	197500.000000	2.4	0.590106
8421	132500.000000	196500.000000	2.6	0.577241
8422	132500.000000	195500.000000	3.4	0.571330
8423	132500.000000	194500.000000	2.9	0.589791
8424	132500.000000	193500.000000	1.7	0.583885
8425	132500.000000	192500.000000	1.9	0.656974
8426	132500.000000	191500.000000	2.9	0.684529
8427	132500.000000	190500.000000	3.2	0.684686
8428	132500.000000	189500.000000	5.3	0.667198
8429	132500.000000	188500.000000	3.3	0.591614
8430	132500.000000	187500.000000	2.0	0.559389
8431	132500.000000	186500.000000	3.0	0.546680
8432	132500.000000	185500.000000	4.7	0.526389
8433	132500.000000	184500.000000	6.5	0.530812
8434	132500.000000	183500.000000	8.0	0.522326
8435	132500.000000	182500.000000	14.8	0.529738
8436	132500.000000	181500.000000	30.7	0.522497
8437	132500.000000	180500.000000	26.7	0.527068
8438	132500.000000	179500.000000	20.2	0.545407
8439	132500.000000	178500.000000	30.6	0.528709
8440	132500.000000	177500.000000	41.1	0.550976
8441	132500.000000	176500.000000	56.0	0.573251
8442	132500.000000	175500.000000	42.3	0.554610
8443	132500.000000	174500.000000	21.6	0.544403
8444	132500.000000	173500.000000	9.5	0.541792
8445	132500.000000	172500.000000	15.3	0.518228
8446	132500.000000	171500.000000	26.8	0.514131
8447	132500.000000	170500.000000	34.7	0.544002
8448	132500.000000	169500.000000	56.0	0.521529
8449	132500.000000	168500.000000	47.1	0.490359
8450	132500.000000	167500.000000	50.7	0.482100
8451	132500.000000	166500.000000	65.5	0.473327
8452	132500.000000	165500.000000	66.3	0.482518
8453	132500.000000	164500.000000	62.7	0.506758
8454	132500.000000	163500.000000	36.0	0.489919
8455	132500.000000	162500.000000	47.4	0.485585
8456	132500.000000	161500.000000	71.5	0.464503
8457	132500.000000	160500.000000	55.8	0.441199
8458	132500.000000	159500.000000	53.3	0.459156
8459	132500.000000	158500.000000	54.8	0.432532
8460	132500.000000	157500.000000	58.2	0.412141
8461	132500.000000	156500.000000	70.9	0.410137
8462	132500.000000	155500.000000	71.4	0.392365
8463	132500.000000	154500.000000	68.7	0.435886
8464	132500.000000	153500.000000	74.4	0.595226
8465	132500.000000	152500.000000	63.1	0.610753
8466	132500.000000	151500.000000	50.8	0.611195
8467	132500.000000	150500.000000	70.6	0.552989
8468	132500.000000	149500.000000	75.9	0.400720
8469	132500.000000	148500.000000	67.2	0.366284
8470	132500.000000	147500.000000	60.6	0.345502
8471	132500.000000	146500.000000	68.9	0.371408
8472	132500.000000	145500.000000	91.5	0.466293
8473	132500.000000	144500.000000	76.0	0.479143
8474	132500.000000	143500.000000	84.3	0.476668
8475	132500.000000	142500.000000	88.7	0.466234
8476	132500.000000	141500.000000	97.4	0.357982
8477	132500.000000	140500.000000	98.6	0.398320
8478	132500.000000	139500.000000	96.9	0.450582
8479	132500.000000	138500.000000	100.2	0.462119
8480	132500.000000	137500.000000	101.2	0.478361
8481	132500.000000	136500.000000	96.8	0.420206
8482	132500.000000	135500.000000	100.6	0.343046
8483	132500.000000	134500.000000	108.5	0.334464
8484	132500.000000	133500.000000	115.3	0.349587
8485	132500.000000	132500.000000	134.4	0.516942
8486	132500.000000	131500.000000	136.2	0.569151
8487	132500.000000	130500.000000	122.5	0.604820
8488	132500.000000	129500.000000	110.1	0.610120
8489	132500.000000	128500.000000	84.1	0.537445
8490	132500.000000	127500.000000	67.2	0.511892
8491	132500.000000	126500.000000	61.5	0.466819
8492	132500.000000	125500.000000	56.5	0.461085
8493	132500.000000	124500.000000	70.6	0.379770
8494	132500.000000	123500.000000	61.4	0.362595
8495	132500.000000	122500.000000	62.2	0.364506
8496	132500.000000	121500.000000	63.7	0.337666
8497	132500.000000	120500.000000	67.6	0.330159
8498	132500.000000	119500.000000	78.6	0.314020
8499	132500.000000	118500.000000	103.6	0.286132
8500	132500.000000	117500.000000	115.6	0.246719
8501	132500.000000	116500.000000	126.9	0.241174
8502	132500.000000	115500.000000	136.7	0.229764
8503	132500.000000	114500.000000	139.5	0.217498
8504	132500.000000	113500.000000	141.8	0.248034
8505	132500.000000	112500.000000	147.0	0.330073
8506	132500.000000	111500.000000	144.0	0.427236
8507	132500.000000	110500.000000	146.5	0.472062
8508	132500.000000	109500.000000	143.9	0.479148
8509	132500.000000	108500.000000	132.4	0.389583
8510	132500.000000	107500.000000	142.4	0.314399
8511	132500.000000	106500.000000	186.9	0.283511
8512	132500.000000	92500.000000	229.9	0.252168
8513	132500.000000	91500.000000	214.1	0.264314
8514	133500.000000	219500.000000	0.6	0.228905
8515	133500.000000	218500.000000	1.3	0.289418
8516	133500.000000	217500.000000	0.5	0.325206
8517	133500.000000	216500.000000	3.4	0.350052
8518	133500.000000	215500.000000	3.0	0.364265
8519	133500.000000	214500.000000	0.1	0.372255
8520	133500.000000	213500.000000	0.1	0.407470
8521	133500.000000	212500.000000	0.5	0.442764
8522	133500.000000	211500.000000	1.3	0.449858
8523	133500.000000	210500.000000	3.0	0.454627
8524	133500.000000	209500.000000	3.9	0.466177
8525	133500.000000	208500.000000	6.4	0.504370
8526	133500.000000	207500.000000	6.9	0.587120
8527	133500.000000	206500.000000	8.3	0.617059
8528	133500.000000	205500.000000	9.8	0.621672
8529	133500.000000	204500.000000	13.6	0.647304
8530	133500.000000	203500.000000	17.3	0.581726
8531	133500.000000	202500.000000	22.0	0.566047
8532	133500.000000	201500.000000	21.3	0.566444
8533	133500.000000	200500.000000	32.2	0.514372
8534	133500.000000	199500.000000	28.4	0.564851
8535	133500.000000	198500.000000	6.9	0.561791
8536	133500.000000	197500.000000	1.6	0.593688
8537	133500.000000	196500.000000	3.5	0.593893
8538	133500.000000	195500.000000	3.3	0.580166
8539	133500.000000	194500.000000	2.2	0.584236
8540	133500.000000	193500.000000	1.5	0.578317
8541	133500.000000	192500.000000	2.3	0.643006
8542	133500.000000	191500.000000	2.6	0.667292
8543	133500.000000	190500.000000	3.5	0.677005
8544	133500.000000	189500.000000	3.9	0.660951
8545	133500.000000	188500.000000	4.4	0.592927
8546	133500.000000	187500.000000	3.3	0.561542
8547	133500.000000	186500.000000	3.3	0.543442
8548	133500.000000	185500.000000	6.2	0.517462
8549	133500.000000	184500.000000	7.1	0.516225
8550	133500.000000	183500.000000	10.0	0.496096
8551	133500.000000	182500.000000	16.5	0.496662
8552	133500.000000	181500.000000	32.3	0.484301
8553	133500.000000	180500.000000	27.6	0.482233
8554	133500.000000	179500.000000	22.5	0.507892
8555	133500.000000	178500.000000	29.0	0.511619
8556	133500.000000	177500.000000	40.7	0.544066
8557	133500.000000	176500.000000	58.0	0.555608
8558	133500.000000	175500.000000	41.4	0.541742
8559	133500.000000	174500.000000	21.2	0.521941
8560	133500.000000	173500.000000	11.9	0.518533
8561	133500.000000	172500.000000	20.9	0.510463
8562	133500.000000	171500.000000	33.0	0.523054
8563	133500.000000	170500.000000	44.4	0.557365
8564	133500.000000	169500.000000	47.6	0.539684
8565	133500.000000	168500.000000	37.8	0.520667
8566	133500.000000	167500.000000	51.3	0.508753
8567	133500.000000	166500.000000	54.0	0.501200
8568	133500.000000	165500.000000	51.6	0.501098
8569	133500.000000	164500.000000	60.8	0.502561
8570	133500.000000	163500.000000	44.9	0.473996
8571	133500.000000	162500.000000	53.2	0.472504
8572	133500.000000	161500.000000	68.5	0.444987
8573	133500.000000	160500.000000	61.1	0.428120
8574	133500.000000	159500.000000	46.2	0.438719
8575	133500.000000	158500.000000	53.4	0.408131
8576	133500.000000	157500.000000	68.1	0.409010
8577	133500.000000	156500.000000	72.8	0.422034
8578	133500.000000	155500.000000	63.2	0.414449
8579	133500.000000	154500.000000	69.6	0.477404
8580	133500.000000	153500.000000	61.3	0.597082
8581	133500.000000	152500.000000	55.0	0.626251
8582	133500.000000	151500.000000	67.7	0.671658
8583	133500.000000	150500.000000	71.8	0.600321
8584	133500.000000	149500.000000	71.2	0.485701
8585	133500.000000	148500.000000	60.5	0.432612
8586	133500.000000	147500.000000	76.1	0.351708
8587	133500.000000	146500.000000	74.4	0.383327
8588	133500.000000	145500.000000	86.3	0.491023
8589	133500.000000	144500.000000	86.3	0.515992
8590	133500.000000	143500.000000	77.1	0.524329
8591	133500.000000	142500.000000	90.1	0.504426
8592	133500.000000	141500.000000	96.8	0.402982
8593	133500.000000	140500.000000	100.4	0.435159
8594	133500.000000	139500.000000	100.5	0.463904
8595	133500.000000	138500.000000	103.9	0.459421
8596	133500.000000	137500.000000	105.2	0.458705
8597	133500.000000	136500.000000	100.6	0.407194
8598	133500.000000	135500.000000	107.4	0.327914
8599	133500.000000	134500.000000	122.0	0.319001
8600	133500.000000	133500.000000	129.8	0.327732
8601	133500.000000	132500.000000	134.4	0.432710
8602	133500.000000	131500.000000	130.6	0.525073
8603	133500.000000	130500.000000	120.2	0.583460
8604	133500.000000	129500.000000	115.0	0.583182
8605	133500.000000	128500.000000	89.5	0.554085
8606	133500.000000	127500.000000	77.3	0.507798
8607	133500.000000	126500.000000	66.7	0.464711
8608	133500.000000	125500.000000	53.4	0.463976
8609	133500.000000	124500.000000	56.4	0.388590
8610	133500.000000	123500.000000	61.5	0.382242
8611	133500.000000	122500.000000	57.6	0.366113
8612	133500.000000	121500.000000	61.3	0.331081
8613	133500.000000	120500.000000	67.5	0.307706
8614	133500.000000	119500.000000	80.0	0.264853
8615	133500.000000	118500.000000	115.1	0.247056
8616	133500.000000	117500.000000	131.2	0.232168
8617	133500.000000	116500.000000	138.5	0.238363
8618	133500.000000	115500.000000	136.4	0.243377
8619	133500.000000	114500.000000	137.9	0.258576
8620	133500.000000	113500.000000	141.4	0.292576
8621	133500.000000	112500.000000	158.9	0.377603
8622	133500.000000	111500.000000	154.8	0.443241
8623	133500.000000	110500.000000	139.4	0.456900
8624	133500.000000	109500.000000	131.3	0.463715
8625	133500.000000	108500.000000	136.1	0.386684
8626	133500.000000	107500.000000	156.2	0.356308
